district,timestamp,lat,lon,temp,feels_like,pressure,humidity,clouds,wind_speed,wind_deg,weather_main,weather_desc,PM2_5,FormattedDateTime
Bang Khen,1741932000,13.8644,100.5843,307.56,312.82,1011,51,69,4.7,185,Clouds,broken clouds,28.3,2025-03-14 06:00:00
Bang Khen,1741935600,13.8644,100.5843,308.68,314.69,1010,49,88,5.13,187,Clouds,overcast clouds,25.4,2025-03-14 07:00:00
Bang Khen,1741939200,13.8644,100.5843,308.12,314.15,1010,51,72,4.95,188,Clouds,broken clouds,24.18,2025-03-14 08:00:00
Bang Khen,1741942800,13.8644,100.5843,308.68,315.11,1009,50,68,4.66,188,Clouds,broken clouds,22.25,2025-03-14 09:00:00
Bang Khen,1741946400,13.8644,100.5843,308.12,314.15,1009,51,63,4.62,183,Clouds,broken clouds,22.05,2025-03-14 10:00:00
Bang Khen,1741950000,13.8644,100.5843,307.56,313.96,1009,54,61,5.13,181,Clouds,broken clouds,24.9,2025-03-14 11:00:00
Bang Khen,1741953600,13.8644,100.5843,306.64,312.81,1010,57,20,4.12,190,Clouds,few clouds,27.47,2025-03-14 12:00:00
Bang Khen,1741957200,13.8644,100.5843,302.12,306.57,1010,74,20,4.12,190,Clouds,few clouds,36.99,2025-03-14 13:00:00
Bang Khen,1741960800,13.8644,100.5843,302.12,306.57,1011,74,20,3.6,190,Clouds,few clouds,47.78,2025-03-14 14:00:00
Bang Khen,1741964400,13.8644,100.5843,302.12,306.57,1011,74,20,3.09,190,Clouds,few clouds,48.24,2025-03-14 15:00:00
Bang Khen,1741968000,13.8644,100.5843,302.09,306.7,1011,75,20,3.6,190,Clouds,few clouds,43.34,2025-03-14 16:00:00
Bang Khen,1741971600,13.8644,100.5843,302.1,307.75,1010,80,20,3.6,200,Clouds,few clouds,38.29,2025-03-14 17:00:00
Bang Khen,1741975200,13.8644,100.5843,301.11,305.61,1010,83,20,2.06,200,Clouds,few clouds,33.16,2025-03-14 18:00:00
Bang Khen,1741978800,13.8644,100.5843,301.11,305.61,1009,83,20,2.06,170,Clouds,few clouds,30.32,2025-03-14 19:00:00
Bang Khen,1741982400,13.8644,100.5843,301.11,305.61,1009,83,20,2.06,170,Clouds,few clouds,31.09,2025-03-14 20:00:00
Bang Khen,1741986000,13.8644,100.5843,301.09,305.72,1009,84,20,2.57,180,Clouds,few clouds,32.63,2025-03-14 21:00:00
Bang Khen,1741989600,13.8644,100.5843,301.08,305.69,1009,84,20,2.57,170,Clouds,few clouds,35.2,2025-03-14 22:00:00
Bang Khen,1742004000,13.8644,100.5843,306.44,313.44,1012,61,33,3.98,183,Clouds,scattered clouds,68.51,2025-03-15 02:00:00
Bang Khen,1742011200,13.8644,100.5843,308.06,315.06,1012,55,25,3.84,189,Clouds,scattered clouds,70.78,2025-03-15 04:00:00
Bang Khen,1742014800,13.8644,100.5843,308.11,315.11,1011,55,40,3.09,170,Clouds,scattered clouds,58.02,2025-03-15 05:00:00
Bang Khen,1742018400,13.8644,100.5843,308.69,315.69,1010,52,34,4.5,189,Clouds,scattered clouds,59.41,2025-03-15 06:00:00
Bang Khen,1742022000,13.8644,100.5843,309.01,315.93,1009,50,40,2.06,220,Clouds,scattered clouds,61.28,2025-03-15 07:00:00
Bang Khen,1742025600,13.8644,100.5843,309.01,316.01,1008,51,40,3.6,250,Clouds,scattered clouds,64.6,2025-03-15 08:00:00
Bang Khen,1742029200,13.8644,100.5843,308.71,315.71,1008,58,100,4.24,187,Clouds,overcast clouds,65.15,2025-03-15 09:00:00
Bang Khen,1742032800,13.8644,100.5843,308.81,315.43,1008,50,20,4.12,200,Clouds,few clouds,65.15,2025-03-15 10:00:00
Bang Khen,1742036400,13.8644,100.5843,307.39,313.93,1008,55,20,4.12,200,Clouds,few clouds,57.64,2025-03-15 11:00:00
Bang Khen,1742040000,13.8644,100.5843,305.48,311.66,1009,62,20,4.12,190,Clouds,few clouds,44.68,2025-03-15 12:00:00
Bang Khen,1742043600,13.8644,100.5843,304.12,309.51,1010,66,20,4.63,180,Clouds,few clouds,39.89,2025-03-15 13:00:00
Bang Khen,1742047200,13.8644,100.5843,303.12,308.12,1010,70,20,3.6,190,Clouds,few clouds,40.32,2025-03-15 14:00:00
Bang Khen,1742050800,13.8644,100.5843,302.12,306.57,1010,74,20,4.12,200,Clouds,few clouds,39.37,2025-03-15 15:00:00
Bang Khen,1742054400,13.8644,100.5843,302.12,307.59,1010,79,20,3.6,200,Rain,moderate rain,36.81,2025-03-15 16:00:00
Bang Khen,1742058000,13.8644,100.5843,302.12,307.59,1010,79,20,3.6,180,Clouds,few clouds,33.55,2025-03-15 17:00:00
Bang Khen,1742061600,13.8644,100.5843,302.11,307.57,1010,79,20,3.09,190,Clouds,few clouds,31.97,2025-03-15 18:00:00
Bang Khen,1742065200,13.8644,100.5843,301.12,305.64,1009,83,20,2.57,190,Clouds,few clouds,31.22,2025-03-15 19:00:00
Bang Khen,1742068800,13.8644,100.5843,301.12,305.64,1009,83,20,2.57,190,Clouds,few clouds,30.71,2025-03-15 20:00:00
Bang Khen,1742076000,13.8644,100.5843,301.11,305.61,1009,83,20,2.06,180,Clouds,few clouds,34.34,2025-03-15 22:00:00
Bang Khen,1742079600,13.8644,100.5843,301.11,305.61,1010,83,20,2.57,170,Clouds,few clouds,42.12,2025-03-15 23:00:00
Bang Khen,1742083200,13.8644,100.5843,301.11,305.61,1010,83,20,2.57,170,Clouds,few clouds,53.42,2025-03-16 00:00:00
Bang Khen,1742086800,13.8644,100.5843,302.93,309.93,1011,87,20,3.09,160,Clouds,few clouds,33.8,2025-03-16 01:00:00
Bang Khen,1742090400,13.8644,100.5843,303.82,310.82,1012,81,20,4.12,160,Clouds,few clouds,36.98,2025-03-16 02:00:00
Bang Khen,1742094000,13.8644,100.5843,307.08,314.08,1012,60,20,3.6,190,Clouds,few clouds,38.02,2025-03-16 03:00:00
Bang Khen,1742097600,13.8644,100.5843,308.21,315.21,1011,56,20,3.6,180,Clouds,few clouds,22.43,2025-03-16 04:00:00
Bang Khen,1742101200,13.8644,100.5843,308.75,315.75,1010,54,20,3.09,190,Clouds,few clouds,20.77,2025-03-16 05:00:00
Bang Khen,1742104800,13.8644,100.5843,309.86,316.86,1009,50,57,3.94,173,Clouds,broken clouds,22.92,2025-03-16 06:00:00
Bang Khen,1742108400,13.8644,100.5843,310.0,317.0,1007,51,40,3.6,190,Clouds,scattered clouds,24.36,2025-03-16 07:00:00
Bang Khen,1742112000,13.8644,100.5843,310.28,317.28,1006,50,24,5.38,175,Clouds,few clouds,26.47,2025-03-16 08:00:00
Bang Khen,1742119200,13.8644,100.5843,309.84,316.84,1006,50,20,3.09,200,Clouds,few clouds,38.13,2025-03-16 10:00:00
Bang Khen,1742122800,13.8644,100.5843,308.12,314.55,1006,52,20,3.6,190,Clouds,few clouds,66.84,2025-03-16 11:00:00
Bang Khen,1742133600,13.8644,100.5843,304.03,308.76,1010,64,20,3.09,180,Clouds,few clouds,87.08,2025-03-16 14:00:00
Bang Khen,1742137200,13.8644,100.5843,303.49,308.52,1010,68,20,3.6,190,Clouds,few clouds,81.06,2025-03-16 15:00:00
Bang Khen,1742140800,13.8644,100.5843,303.49,308.77,1010,69,20,4.12,190,Clouds,few clouds,86.93,2025-03-16 16:00:00
Bang Khen,1742144400,13.8644,100.5843,303.37,309.25,1010,72,20,4.63,170,Clouds,few clouds,88.0,2025-03-16 17:00:00
Bang Khen,1742148000,13.8644,100.5843,302.59,307.96,1009,75,20,3.6,150,Clouds,few clouds,88.06,2025-03-16 18:00:00
Bang Khen,1742151600,13.8644,100.5843,302.59,307.96,1008,75,20,3.09,160,Clouds,few clouds,88.94,2025-03-16 19:00:00
Bang Khen,1742155200,13.8644,100.5843,302.59,307.96,1008,75,20,3.09,160,Clouds,few clouds,91.2,2025-03-16 20:00:00
Bang Khen,1742158800,13.8644,100.5843,301.81,306.39,1008,77,20,2.57,140,Clouds,few clouds,92.74,2025-03-16 21:00:00
Bang Khen,1742162400,13.8644,100.5843,301.05,305.15,1009,81,20,2.57,100,Clouds,few clouds,85.67,2025-03-16 22:00:00
Bang Khen,1742166000,13.8644,100.5843,300.12,303.11,1009,83,20,2.57,110,Clouds,few clouds,71.06,2025-03-16 23:00:00
Bang Khen,1742169600,13.8644,100.5843,303.6,310.6,1010,81,37,2.66,156,Clouds,scattered clouds,56.23,2025-03-17 00:00:00
Bang Khen,1742173200,13.8644,100.5843,301.07,305.2,1011,81,20,3.6,110,Clouds,few clouds,31.77,2025-03-17 01:00:00
Bang Khen,1742176800,13.8644,100.5843,303.4,310.4,1012,78,20,3.09,110,Clouds,few clouds,25.77,2025-03-17 02:00:00
Bang Khen,1742180400,13.8644,100.5843,305.03,312.03,1012,71,20,2.57,150,Clouds,few clouds,27.85,2025-03-17 03:00:00
Bang Khen,1742184000,13.8644,100.5843,306.08,313.08,1012,65,20,2.57,160,Clouds,few clouds,31.36,2025-03-17 04:00:00
Bang Khen,1742187600,13.8644,100.5843,308.67,315.67,1011,54,8,3.27,154,Clear,clear sky,40.92,2025-03-17 05:00:00
Bang Khen,1742191200,13.8644,100.5843,308.13,315.13,1009,54,20,4.12,130,Rain,light rain,58.13,2025-03-17 06:00:00
Bang Khen,1742194800,13.8644,100.5843,307.85,313.89,1008,52,20,4.12,160,Clouds,few clouds,66.79,2025-03-17 07:00:00
Bang Khen,1742198400,13.8644,100.5843,307.59,313.26,1008,52,40,3.09,160,Clouds,scattered clouds,66.62,2025-03-17 08:00:00
Bang Khen,1742202000,13.8644,100.5843,308.77,314.91,1008,49,20,3.09,180,Clouds,few clouds,57.99,2025-03-17 09:00:00
Bang Khen,1742205600,13.8644,100.5843,307.12,311.15,1008,49,20,4.12,130,Clouds,few clouds,45.82,2025-03-17 10:00:00
Bang Khen,1742209200,13.8644,100.5843,307.21,314.21,1008,59,20,3.6,180,Clouds,few clouds,44.85,2025-03-17 11:00:00
Bang Khen,1742212800,13.8644,100.5843,306.54,313.54,1009,62,20,5.66,180,Clouds,few clouds,47.39,2025-03-17 12:00:00
Bang Khen,1742216400,13.8644,100.5843,303.49,309.03,1010,70,20,5.14,190,Clouds,few clouds,50.02,2025-03-17 13:00:00
Bang Khen,1742220000,13.8644,100.5843,303.37,308.99,1011,71,20,4.63,200,Clouds,few clouds,54.39,2025-03-17 14:00:00
Bang Khen,1742223600,13.8644,100.5843,303.49,309.03,1012,70,20,4.63,190,Clouds,few clouds,50.57,2025-03-17 15:00:00
Bang Khen,1742227200,13.8644,100.5843,303.12,309.11,1012,74,20,3.09,160,Clouds,few clouds,43.97,2025-03-17 16:00:00
Bang Khen,1742230800,13.8644,100.5843,302.59,307.96,1012,75,20,4.12,170,Clouds,few clouds,43.78,2025-03-17 17:00:00
Bang Khen,1742234400,13.8644,100.5843,302.59,307.96,1011,75,20,3.6,180,Clouds,few clouds,51.64,2025-03-17 18:00:00
Bang Khen,1742238000,13.8644,100.5843,302.11,307.57,1011,79,20,3.09,180,Clouds,few clouds,60.27,2025-03-17 19:00:00
Bang Khen,1742241600,13.8644,100.5843,301.12,305.64,1010,83,20,2.57,160,Clouds,few clouds,70.82,2025-03-17 20:00:00
Bang Khen,1742270400,13.8644,100.5843,306.81,313.81,1013,64,47,3.04,114,Clouds,scattered clouds,89.69,2025-03-18 04:00:00
Bang Khen,1742274000,13.8644,100.5843,308.04,315.04,1012,55,40,3.6,90,Clouds,scattered clouds,48.49,2025-03-18 05:00:00
Bang Khen,1742277600,13.8644,100.5843,309.63,316.63,1011,52,57,2.19,121,Clouds,broken clouds,34.1,2025-03-18 06:00:00
Bang Khen,1742281200,13.8644,100.5843,309.88,316.88,1009,50,75,2.05,139,Clouds,broken clouds,24.62,2025-03-18 07:00:00
Bang Khen,1742292000,13.8644,100.5843,309.5,316.5,1008,49,20,4.12,90,Clouds,few clouds,22.89,2025-03-18 10:00:00
Bang Khen,1742295600,13.8644,100.5843,308.83,315.05,1008,49,20,4.12,110,Clouds,few clouds,28.55,2025-03-18 11:00:00
Bang Khen,1742299200,13.8644,100.5843,308.15,314.63,1009,52,20,3.6,100,Clouds,few clouds,33.04,2025-03-18 12:00:00
Bang Khen,1742302800,13.8644,100.5843,306.41,312.25,1010,57,20,2.57,110,Clouds,few clouds,40.03,2025-03-18 13:00:00
Bang Khen,1742306400,13.8644,100.5843,305.06,309.43,1011,58,20,2.57,100,Clouds,few clouds,51.1,2025-03-18 14:00:00
Bang Khen,1742310000,13.8644,100.5843,304.28,311.28,1012,71,20,4.12,180,Clouds,few clouds,63.48,2025-03-18 15:00:00
Bang Khen,1742313600,13.8644,100.5843,303.37,308.99,1012,71,20,3.09,170,Clouds,few clouds,73.94,2025-03-18 16:00:00
Bang Khen,1742317200,13.8644,100.5843,303.37,308.99,1012,71,20,2.57,140,Clouds,few clouds,79.19,2025-03-18 17:00:00
Bang Khen,1742320800,13.8644,100.5843,303.37,307.75,1012,66,20,3.6,150,Clouds,few clouds,81.05,2025-03-18 18:00:00
Bang Khen,1742324400,13.8644,100.5843,302.59,304.95,1012,60,20,2.06,120,Clouds,few clouds,83.56,2025-03-18 19:00:00
Bang Khen,1742331600,13.8644,100.5843,301.44,302.92,1012,59,20,3.09,110,Clouds,few clouds,76.3,2025-03-18 21:00:00
Bang Khen,1742335200,13.8644,100.5843,300.54,301.83,1013,61,20,2.57,110,Clouds,few clouds,67.24,2025-03-18 22:00:00
Bang Khen,1742338800,13.8644,100.5843,300.54,301.83,1014,61,20,2.06,110,Clouds,few clouds,59.84,2025-03-18 23:00:00
Bang Khen,1742364000,13.8644,100.5843,308.54,311.76,1014,42,21,3.31,58,Clouds,few clouds,52.14,2025-03-19 06:00:00
Bang Khen,1742367600,13.8644,100.5843,308.95,312.59,1013,42,16,3.2,60,Clouds,few clouds,46.17,2025-03-19 07:00:00
Bang Khen,1742371200,13.8644,100.5843,309.13,312.97,1011,42,22,3.2,63,Clouds,few clouds,44.87,2025-03-19 08:00:00
Bang Khen,1742374800,13.8644,100.5843,308.99,312.68,1010,42,18,3.1,64,Clouds,few clouds,44.13,2025-03-19 09:00:00
Bang Khen,1742378400,13.8644,100.5843,308.78,312.6,1010,43,18,2.78,70,Clouds,few clouds,43.32,2025-03-19 10:00:00
Bang Khen,1742382000,13.8644,100.5843,308.27,311.89,1010,44,35,2.75,74,Clouds,scattered clouds,42.85,2025-03-19 11:00:00
Bang Khen,1742385600,13.8644,100.5843,307.25,309.86,1012,44,20,3.09,80,Clouds,few clouds,42.88,2025-03-19 12:00:00
Bang Khen,1742389200,13.8644,100.5843,303.93,305.04,1014,48,20,3.6,100,Clouds,few clouds,43.51,2025-03-19 13:00:00
Bang Khun Thian,1741795200,13.6703,100.4578,303.13,308.63,1009,72,98,6.13,185,Clouds,overcast clouds,10.33,2025-03-12 16:00:00
Bang Khun Thian,1741798800,13.6703,100.4578,303.13,308.88,1009,73,92,5.39,191,Clouds,overcast clouds,12.8,2025-03-12 17:00:00
Bang Khun Thian,1741802400,13.6703,100.4578,302.13,306.4,1009,73,91,4.91,196,Clouds,overcast clouds,14.43,2025-03-12 18:00:00
Bang Khun Thian,1741806000,13.6703,100.4578,302.13,306.79,1008,75,13,4.44,197,Clouds,few clouds,14.39,2025-03-12 19:00:00
Bang Khun Thian,1741809600,13.6703,100.4578,302.13,306.79,1008,75,14,3.84,194,Clouds,few clouds,14.74,2025-03-12 20:00:00
Bang Khun Thian,1741813200,13.6703,100.4578,302.13,307.0,1008,76,29,3.87,184,Clouds,scattered clouds,16.07,2025-03-12 21:00:00
Bang Khun Thian,1741816800,13.6703,100.4578,302.13,307.2,1008,77,46,3.75,185,Clouds,scattered clouds,17.96,2025-03-12 22:00:00
Bang Khun Thian,1741820400,13.6703,100.4578,302.13,307.2,1008,77,57,3.63,190,Clouds,broken clouds,19.29,2025-03-12 23:00:00
Bang Khun Thian,1741824000,13.6703,100.4578,302.13,307.0,1009,76,64,3.07,195,Clouds,broken clouds,20.61,2025-03-13 00:00:00
Bang Khun Thian,1741827600,13.6703,100.4578,301.13,303.65,1011,69,100,2.91,177,Rain,light rain,21.93,2025-03-13 01:00:00
Bang Khun Thian,1741831200,13.6703,100.4578,306.22,310.48,1011,53,100,3.63,179,Clouds,overcast clouds,22.97,2025-03-13 02:00:00
Bang Khun Thian,1741834800,13.6703,100.4578,307.23,312.06,1011,51,93,3.91,188,Clouds,overcast clouds,22.61,2025-03-13 03:00:00
Bang Khun Thian,1741838400,13.6703,100.4578,304.62,306.14,1011,48,94,4.09,189,Clouds,overcast clouds,17.34,2025-03-13 04:00:00
Bang Khun Thian,1741842000,13.6703,100.4578,306.23,310.51,1010,53,91,4.67,183,Clouds,overcast clouds,15.6,2025-03-13 05:00:00
Bang Khun Thian,1741845600,13.6703,100.4578,308.05,313.98,1008,51,88,4.82,185,Clouds,overcast clouds,14.67,2025-03-13 06:00:00
Bang Khun Thian,1741849200,13.6703,100.4578,308.6,315.33,1008,51,51,5.01,187,Clouds,broken clouds,12.16,2025-03-13 07:00:00
Bang Khun Thian,1741852800,13.6703,100.4578,308.5,314.67,1007,50,76,5.1,182,Clouds,broken clouds,10.39,2025-03-13 08:00:00
Bang Khun Thian,1741856400,13.6703,100.4578,307.49,310.02,1006,43,84,5.06,181,Clouds,broken clouds,9.23,2025-03-13 09:00:00
Bang Khun Thian,1741860000,13.6703,100.4578,308.04,313.57,1006,50,87,4.87,178,Clouds,overcast clouds,9.81,2025-03-13 10:00:00
Bang Khun Thian,1741863600,13.6703,100.4578,305.65,308.99,1006,52,89,5.15,175,Clouds,overcast clouds,10.61,2025-03-13 11:00:00
Bang Khun Thian,1741867200,13.6703,100.4578,302.4,305.3,1008,64,84,6.16,184,Rain,light rain,10.52,2025-03-13 12:00:00
Bang Khun Thian,1741870800,13.6703,100.4578,302.6,305.88,1009,65,70,6.06,178,Rain,light rain,10.67,2025-03-13 13:00:00
Bang Khun Thian,1741874400,13.6703,100.4578,302.6,306.27,1010,67,85,6.45,183,Clouds,overcast clouds,10.22,2025-03-13 14:00:00
Bang Khun Thian,1741878000,13.6703,100.4578,299.13,299.13,1010,67,74,5.83,186,Clouds,broken clouds,9.12,2025-03-13 15:00:00
Bang Khun Thian,1741881600,13.6703,100.4578,301.96,305.47,1010,70,69,5.63,191,Clouds,broken clouds,7.97,2025-03-13 16:00:00
Bang Khun Thian,1741885200,13.6703,100.4578,301.85,305.23,1010,70,41,4.81,195,Clouds,scattered clouds,7.01,2025-03-13 17:00:00
Bang Khun Thian,1741888800,13.6703,100.4578,301.63,304.77,1010,70,8,4.3,195,Clear,clear sky,6.66,2025-03-13 18:00:00
Bang Khun Thian,1741892400,13.6703,100.4578,301.42,304.5,1009,71,20,3.97,188,Clouds,few clouds,6.09,2025-03-13 19:00:00
Bang Khun Thian,1741896000,13.6703,100.4578,301.27,304.33,1009,72,60,3.55,187,Clouds,broken clouds,5.37,2025-03-13 20:00:00
Bang Khun Thian,1741899600,13.6703,100.4578,301.17,304.27,1009,73,73,3.46,180,Clouds,broken clouds,5.04,2025-03-13 21:00:00
Bang Khun Thian,1741903200,13.6703,100.4578,301.1,304.26,1009,74,80,3.08,183,Clouds,broken clouds,5.17,2025-03-13 22:00:00
Bang Khun Thian,1741906800,13.6703,100.4578,300.95,304.07,1010,75,84,2.68,191,Clouds,broken clouds,5.35,2025-03-13 23:00:00
Bang Khun Thian,1741910400,13.6703,100.4578,301.21,304.49,1011,74,100,2.44,186,Clouds,overcast clouds,6.1,2025-03-14 00:00:00
Bang Khun Thian,1741914000,13.6703,100.4578,304.8,308.08,1011,55,100,3.18,177,Clouds,overcast clouds,7.31,2025-03-14 01:00:00
Bang Khun Thian,1741917600,13.6703,100.4578,305.91,310.12,1012,54,100,3.25,179,Clouds,overcast clouds,7.7,2025-03-14 02:00:00
Bang Khun Thian,1741921200,13.6703,100.4578,306.46,310.69,1012,52,100,3.29,184,Clouds,overcast clouds,6.8,2025-03-14 03:00:00
Bang Khun Thian,1741924800,13.6703,100.4578,307.02,311.94,1012,52,99,3.75,186,Clouds,overcast clouds,4.25,2025-03-14 04:00:00
Bang Khun Thian,1741928400,13.6703,100.4578,307.57,313.22,1011,52,88,4.48,183,Clouds,overcast clouds,3.87,2025-03-14 05:00:00
Bang Khun Thian,1741932000,13.6703,100.4578,307.57,312.84,1010,51,65,5.1,184,Clouds,broken clouds,3.85,2025-03-14 06:00:00
Bang Khun Thian,1741935600,13.6703,100.4578,308.69,314.71,1009,49,82,5.31,184,Clouds,broken clouds,3.88,2025-03-14 07:00:00
Bang Khun Thian,1741939200,13.6703,100.4578,308.13,313.78,1009,50,52,4.92,182,Clouds,broken clouds,4.2,2025-03-14 08:00:00
Bang Khun Thian,1741942800,13.6703,100.4578,308.69,314.71,1008,49,43,4.82,180,Clouds,scattered clouds,4.38,2025-03-14 09:00:00
Bang Khun Thian,1741946400,13.6703,100.4578,308.13,314.17,1008,51,35,5.33,177,Clouds,scattered clouds,6.23,2025-03-14 10:00:00
Bang Khun Thian,1741950000,13.6703,100.4578,307.57,312.84,1009,51,31,5.59,175,Clouds,scattered clouds,7.9,2025-03-14 11:00:00
Bang Khun Thian,1741953600,13.6703,100.4578,307.02,311.94,1010,52,5,5.15,179,Clear,clear sky,8.44,2025-03-14 12:00:00
Bang Khun Thian,1741957200,13.6703,100.4578,302.13,305.12,1010,66,10,5.15,183,Clear,clear sky,9.37,2025-03-14 13:00:00
Bang Khun Thian,1741960800,13.6703,100.4578,302.13,305.47,1011,68,24,5.59,184,Clouds,few clouds,9.21,2025-03-14 14:00:00
Bang Khun Thian,1741964400,13.6703,100.4578,302.13,305.83,1011,70,45,5.68,185,Clouds,scattered clouds,9.17,2025-03-14 15:00:00
Bang Khun Thian,1741968000,13.6703,100.4578,302.13,306.02,1011,71,44,5.78,185,Clouds,scattered clouds,9.72,2025-03-14 16:00:00
Bang Khun Thian,1741971600,13.6703,100.4578,302.13,306.02,1010,71,42,5.62,182,Clouds,scattered clouds,10.07,2025-03-14 17:00:00
Bang Khun Thian,1741975200,13.6703,100.4578,301.13,303.91,1010,71,23,4.76,184,Clouds,few clouds,9.25,2025-03-14 18:00:00
Bang Khun Thian,1741978800,13.6703,100.4578,301.13,304.18,1009,73,3,4.81,184,Clear,clear sky,7.8,2025-03-14 19:00:00
Bang Khun Thian,1741982400,13.6703,100.4578,301.13,304.18,1009,73,3,4.53,184,Clear,clear sky,6.95,2025-03-14 20:00:00
Bang Khun Thian,1741986000,13.6703,100.4578,301.13,304.32,1009,74,7,4.3,183,Clear,clear sky,6.51,2025-03-14 21:00:00
Bang Khun Thian,1741989600,13.6703,100.4578,301.13,304.32,1009,74,9,3.99,180,Clear,clear sky,6.34,2025-03-14 22:00:00
Bang Khun Thian,1741993200,13.6703,100.4578,300.13,302.4,1010,75,11,3.76,179,Clouds,few clouds,6.28,2025-03-14 23:00:00
Bang Khun Thian,1741996800,13.6703,100.4578,300.13,302.31,1011,74,59,3.92,181,Clouds,broken clouds,6.7,2025-03-15 00:00:00
Bang Khun Thian,1742000400,13.6703,100.4578,305.12,309.28,1012,57,17,4.36,180,Clouds,few clouds,7.44,2025-03-15 01:00:00
Bang Khun Thian,1742004000,13.6703,100.4578,306.16,310.99,1012,55,32,4.29,183,Clouds,scattered clouds,7.88,2025-03-15 02:00:00
Bang Khun Thian,1742007600,13.6703,100.4578,307.57,313.6,1013,53,27,4.14,187,Clouds,scattered clouds,8.4,2025-03-15 03:00:00
Bang Khun Thian,1742011200,13.6703,100.4578,307.89,313.6,1012,51,24,4.28,190,Clouds,few clouds,5.61,2025-03-15 04:00:00
Bang Khun Thian,1742014800,13.6703,100.4578,308.48,314.62,1011,50,23,4.48,190,Clouds,few clouds,5.22,2025-03-15 05:00:00
Bang Khun Thian,1742018400,13.6703,100.4578,308.55,314.79,1010,50,35,5.13,185,Clouds,scattered clouds,5.64,2025-03-15 06:00:00
Bang Khun Thian,1742022000,13.6703,100.4578,309.18,315.48,1009,48,64,5.63,183,Clouds,broken clouds,6.47,2025-03-15 07:00:00
Bang Khun Thian,1742025600,13.6703,100.4578,309.18,315.48,1008,48,72,5.32,187,Clouds,broken clouds,8.02,2025-03-15 08:00:00
Bang Khun Thian,1742029200,13.6703,100.4578,307.95,312.61,1008,48,74,4.62,190,Clouds,broken clouds,9.54,2025-03-15 09:00:00
Bang Khun Thian,1742032800,13.6703,100.4578,309.05,314.75,1008,47,78,4.8,165,Clouds,broken clouds,9.71,2025-03-15 10:00:00
Bang Khun Thian,1742036400,13.6703,100.4578,307.85,314.85,1008,57,81,5.09,180,Clouds,broken clouds,8.18,2025-03-15 11:00:00
Bang Khun Thian,1742040000,13.6703,100.4578,306.09,313.09,1009,64,71,5.49,181,Clouds,broken clouds,7.42,2025-03-15 12:00:00
Bang Khun Thian,1742043600,13.6703,100.4578,304.13,309.82,1010,67,10,4.5,173,Clear,clear sky,7.83,2025-03-15 13:00:00
Bang Khun Thian,1742047200,13.6703,100.4578,303.13,307.44,1010,67,51,4.64,177,Clouds,broken clouds,8.3,2025-03-15 14:00:00
Bang Khun Thian,1742050800,13.6703,100.4578,302.13,305.65,1010,69,56,4.62,192,Clouds,broken clouds,8.71,2025-03-15 15:00:00
Bang Khun Thian,1742054400,13.6703,100.4578,302.13,306.02,1010,71,65,4.97,193,Rain,moderate rain,8.91,2025-03-15 16:00:00
Bang Khun Thian,1742058000,13.6703,100.4578,302.13,306.21,1010,72,72,4.72,189,Clouds,broken clouds,8.83,2025-03-15 17:00:00
Bang Khun Thian,1742061600,13.6703,100.4578,302.13,306.4,1010,73,77,4.49,189,Clouds,broken clouds,8.73,2025-03-15 18:00:00
Bang Khun Thian,1742065200,13.6703,100.4578,301.13,304.6,1009,76,100,4.59,191,Clouds,overcast clouds,8.01,2025-03-15 19:00:00
Bang Khun Thian,1742068800,13.6703,100.4578,301.13,304.6,1009,76,100,4.38,187,Clouds,overcast clouds,7.23,2025-03-15 20:00:00
Bang Khun Thian,1742072400,13.6703,100.4578,301.13,304.75,1009,77,100,3.92,188,Clouds,overcast clouds,6.81,2025-03-15 21:00:00
Bang Khun Thian,1742076000,13.6703,100.4578,301.13,304.75,1009,77,100,3.65,183,Clouds,overcast clouds,6.91,2025-03-15 22:00:00
Bang Khun Thian,1742079600,13.6703,100.4578,301.13,304.75,1010,77,100,3.57,176,Clouds,overcast clouds,7.43,2025-03-15 23:00:00
